movieId,totalSeats,availableSeats,screenName,language,movieFormat,subtitle,screenType,filmFormat,theatreId,experienceKey,startTime,endTime
31985,139,135,AUDI 08,Telugu,,False,,,512,,2025-07-07T03:50:00,2025-07-07T07:28:00
31985,139,139,AUDI 08,Telugu,,False,,,512,,2025-07-07T10:25:00,2025-07-07T14:03:00
31985,105,104,SCREEN 1,Telugu,,False,,,208,,2025-07-07T10:05:00,2025-07-07T13:43:00
31985,118,118,AUDI 01,Telugu,,False,LASER,,528,laser,2025-07-07T10:35:00,2025-07-07T14:08:00
31985,166,166,AUDI 8,Telugu,,False,,,507,,2025-07-07T13:20:00,2025-07-07T16:58:00
31985,26,21,AUDI 11 GOLD,Telugu,,False,GOLD,,507,gold,2025-07-07T06:30:00,2025-07-07T10:08:00
31985,165,163,SCREEN 4,Telugu,,False,LASER,,309,laser,2025-07-07T07:05:00,2025-07-07T10:43:00
31985,130,130,SCREEN 10,Telugu,,False,LASER,,309,laser,2025-07-07T10:30:00,2025-07-07T14:08:00
31985,130,130,SCREEN 10,Telugu,,False,LASER,,309,laser,2025-07-07T16:55:00,2025-07-07T20:33:00
31985,234,234,SCREEN-5,Telugu,ATMOS,True,,,519,,2025-07-07T10:20:00,2025-07-07T13:58:00
34345,105,98,AUDI 05,Tamil,,False,,,385,,2025-07-07T05:00:00,2025-07-07T07:52:00
34345,145,132,SCREEN 5,Tamil,,False,,,24,,2025-07-07T04:30:00,2025-07-07T07:22:00
34345,186,185,SCREEN 2,Tamil,,False,,,24,,2025-07-07T11:00:00,2025-07-07T13:52:00
34345,183,172,AUDI 02,Tamil,,False,LASER,,531,laser,2025-07-07T04:40:00,2025-07-07T07:29:00
34345,144,136,AUDI 07,Tamil,,False,LASER,,531,laser,2025-07-07T06:55:00,2025-07-07T09:47:00
34345,85,80,AUDI 05,Tamil,,False,,,520,,2025-07-07T17:00:00,2025-07-07T19:52:00
34345,222,207,AUDI 07,Tamil,,False,,,533,,2025-07-07T05:00:00,2025-07-07T07:52:00
34345,199,199,AUDI 08,Tamil,,False,,,533,,2025-07-07T13:10:00,2025-07-07T16:02:00
34345,172,172,AUDI 04,Tamil,,False,,,533,,2025-07-07T16:55:00,2025-07-07T19:47:00
34345,125,118,SCREEN-1,Tamil,,False,,,522,,2025-07-07T06:40:00,2025-07-07T09:32:00
34345,178,176,SCREEN-3,Tamil,,False,,,522,,2025-07-07T13:30:00,2025-07-07T16:22:00
34345,276,267,AUDI 08,Tamil,,False,,,511,,2025-07-07T04:30:00,2025-07-07T07:18:00
34345,231,231,AUDI 11,Tamil,,False,,,511,,2025-07-07T16:50:00,2025-07-07T19:38:00
34345,320,316,AUDI 04,Tamil,,False,ATMOS,,511,atmos,2025-07-07T13:50:00,2025-07-07T16:38:00
34345,183,178,AUDI 02,Tamil,,False,,,512,,2025-07-07T04:30:00,2025-07-07T07:18:00
34345,153,141,AUDI 05,Tamil,,False,,,512,,2025-07-07T10:20:00,2025-07-07T13:08:00
34345,139,135,AUDI 08,Tamil,,False,,,512,,2025-07-07T14:05:00,2025-07-07T16:53:00
34345,171,165,AUDI 05,Tamil,,False,,,391,,2025-07-07T04:45:00,2025-07-07T07:37:00
34345,188,187,AUDI 04,Tamil,,False,,,391,,2025-07-07T13:20:00,2025-07-07T16:12:00
34345,166,153,AUDI 8,Tamil,,False,,,507,,2025-07-07T03:50:00,2025-07-07T06:42:00
34345,97,93,AUDI 3 PLAYHOUSE,Tamil,,False,PLAYHOUSE,,507,playhouse,2025-07-07T16:45:00,2025-07-07T19:36:00
34345,165,148,SCREEN 11,Tamil,,False,LASER,,309,laser,2025-07-07T05:20:00,2025-07-07T08:09:00
34345,124,122,SCREEN 5,Tamil,,False,LASER,,309,laser,2025-07-07T13:45:00,2025-07-07T16:34:00
34345,124,124,SCREEN 5,Tamil,,False,LASER,,309,laser,2025-07-07T16:40:00,2025-07-07T19:29:00
31736,43,40,INSIGNIA 3,English,3D,True,INSIGNIA,3D,24,insignia,2025-07-07T14:10:00,2025-07-07T16:50:00
31736,52,46,AUDI 01,English,3D,True,GOLD,3D,390,gold,2025-07-07T10:50:00,2025-07-07T13:30:00
31736,242,224,SCREEN 4,English,3D,True,,3D,150,,2025-07-07T06:10:00,2025-07-07T08:50:00
31736,59,48,SCREEN 2,English,3D,True,INSIGNIA,3D,110,insignia,2025-07-07T14:15:00,2025-07-07T16:53:00
31736,197,188,AUDI 06,English,3D,True,LASER,3D,531,laser,2025-07-07T07:45:00,2025-07-07T10:25:00
31736,77,74,AUDI 01 PLAY HOUSE,English,3D,True,PLAYHOUSE,3D,520,playhouse,2025-07-07T07:35:00,2025-07-07T10:15:00
31736,222,206,AUDI 07,English,3D,True,,3D,533,,2025-07-07T08:05:00,2025-07-07T10:45:00
31736,231,219,AUDI 11,English,3D,True,,3D,511,,2025-07-07T11:15:00,2025-07-07T13:55:00
31736,294,294,SCREEN 6,English,3D,True,LASER,3D,148,laser,2025-07-07T10:20:00,2025-07-07T12:58:00
31736,121,119,AUDI 02,English,3D,True,LASER,3D,534,laser,2025-07-07T07:25:00,2025-07-07T10:06:00
31736,119,118,AUDI 04,English,3D,True,PLAYHOUSE,3D,512,playhouse,2025-07-07T10:20:00,2025-07-07T13:00:00
31736,40,34,AUDI 05,English,3D,True,,3D,529,,2025-07-07T09:20:00,2025-07-07T11:45:00
31736,97,76,AUDI 3 PLAYHOUSE,English,3D,True,PLAYHOUSE,3D,507,playhouse,2025-07-07T11:10:00,2025-07-07T13:50:00
31736,163,158,SCREEN 9,English,3D,True,LASER,3D,309,laser,2025-07-07T10:25:00,2025-07-07T13:05:00
34402,198,193,AUDI 09,Kannada,,False,,,533,,2025-07-07T07:25:00,2025-07-07T09:29:00
34402,228,220,AUDI 09,Kannada,,False,,,511,,2025-07-07T07:35:00,2025-07-07T09:39:00
34402,253,253,SCREEN 1,Kannada,,False,,,148,,2025-07-07T07:20:00,2025-07-07T09:25:00
34402,111,111,AUDI 03,Kannada,,False,LASER,,534,laser,2025-07-07T14:40:00,2025-07-07T16:46:00
34402,136,136,SCREEN 6,Kannada,,False,LASER,,309,laser,2025-07-07T09:00:00,2025-07-07T11:04:00
34402,242,242,SCREEN 4,Kannada,,False,,,150,,2025-07-07T11:35:00,2025-07-07T13:42:00
34402,188,188,SCREEN-1,Kannada,,False,,,519,,2025-07-07T08:30:00,2025-07-07T10:42:00
34402,170,170,SCREEN 1,Kannada,,False,,,261,,2025-07-07T14:50:00,2025-07-07T16:55:00
32593,32,30,AUDI 12 GOLD,English,,True,GOLD,,520,gold,2025-07-07T09:15:00,2025-07-07T12:40:00
32593,198,196,AUDI 09,English,,True,,,533,,2025-07-07T16:50:00,2025-07-07T20:15:00
32593,53,48,AUDI 02,English,,True,LUXE,,533,luxe,2025-07-07T06:30:00,2025-07-07T09:55:00
32593,155,131,AUDI 07,English,,True,,,512,,2025-07-07T03:45:00,2025-07-07T07:10:00
32593,41,41,AUDI 01,English,,True,,,529,,2025-07-07T04:40:00,2025-07-07T07:50:00
32593,40,38,AUDI 05,English,,True,,,529,,2025-07-07T17:00:00,2025-07-07T20:10:00
32593,172,162,AUDI 5,English,,True,,,507,,2025-07-07T07:10:00,2025-07-07T10:35:00
33202,159,159,SCREEN 3,English,,True,LASER,,110,laser,2025-07-07T10:45:00,2025-07-07T13:19:00
33202,40,36,AUDI 04,English,,True,,,529,,2025-07-07T07:35:00,2025-07-07T09:54:00
33202,40,36,AUDI 03,English,,True,,,529,,2025-07-07T11:45:00,2025-07-07T14:04:00
33202,172,167,AUDI 4,English,,True,,,507,,2025-07-07T11:35:00,2025-07-07T14:09:00
33202,26,24,AUDI 11 GOLD,English,,True,GOLD,,507,gold,2025-07-07T03:50:00,2025-07-07T06:24:00
33202,165,165,SCREEN 11,English,,True,LASER,,309,laser,2025-07-07T13:40:00,2025-07-07T16:14:00
34117,123,123,AUDI 06,Tamil,,False,,,391,,2025-07-07T13:10:00,2025-07-07T15:56:00
34117,172,165,AUDI 4,Tamil,,False,,,507,,2025-07-07T14:10:00,2025-07-07T16:58:00
34117,124,116,SCREEN 5,Tamil,,False,LASER,,309,laser,2025-07-07T04:55:00,2025-07-07T07:40:00
34117,165,159,SCREEN 11,Tamil,,False,LASER,,309,laser,2025-07-07T10:50:00,2025-07-07T13:38:00
32595,30,30,AUDI 10 GOLD,English,,True,GOLD,,520,gold,2025-07-07T11:15:00,2025-07-07T13:45:00
32595,73,61,AUDI 09,English,,True,,,512,,2025-07-07T17:00:00,2025-07-07T19:30:00
32595,172,167,AUDI 4,English,,True,,,507,,2025-07-07T09:00:00,2025-07-07T11:30:00
32595,163,163,SCREEN 8,English,,True,LASER,,309,laser,2025-07-07T16:45:00,2025-07-07T19:15:00
32198,172,169,AUDI 04,English,,True,,,533,,2025-07-07T10:50:00,2025-07-07T13:25:00
32198,73,73,AUDI 09,English,,True,,,512,,2025-07-07T08:50:00,2025-07-07T11:25:00
32198,172,172,AUDI 5,English,,True,,,507,,2025-07-07T13:35:00,2025-07-07T16:10:00
32198,130,130,SCREEN 10,English,,True,LASER,,309,laser,2025-07-07T14:15:00,2025-07-07T16:50:00
34183,188,187,AUDI 03,Odia,,True,,,520,,2025-07-07T17:00:00,2025-07-07T20:31:00
34183,139,137,AUDI 08,Odia,,True,,,512,,2025-07-07T17:00:00,2025-07-07T20:31:00
34183,163,155,SCREEN 8,Odia,,True,LASER,,309,laser,2025-07-07T13:05:00,2025-07-07T16:36:00
34228,85,79,AUDI 05,Tamil,,False,,,520,,2025-07-07T05:30:00,2025-07-07T08:13:00
34228,73,73,AUDI 09,Tamil,,False,,,512,,2025-07-07T11:30:00,2025-07-07T14:18:00
34228,104,104,SCREEN 4,Tamil,,False,LASER,,282,laser,2025-07-07T04:30:00,2025-07-07T07:03:00
32591,30,30,AUDI 10 GOLD,English,,True,GOLD,,520,gold,2025-07-07T16:45:00,2025-07-07T19:10:00
32591,172,159,AUDI 4,English,,True,,,507,,2025-07-07T06:30:00,2025-07-07T08:55:00
28724,24,22,AUDI 08,English,,False,GOLD,,390,gold,2025-07-07T06:25:00,2025-07-07T09:07:00
28724,166,158,AUDI 8,English,,False,,,507,,2025-07-07T06:55:00,2025-07-07T09:37:00
33293,40,38,AUDI 05,English,,True,,,529,,2025-07-07T11:50:00,2025-07-07T13:54:00
31480,124,122,SCREEN 5,Tamil,,False,LASER,,309,laser,2025-07-07T07:45:00,2025-07-07T10:17:00
14137,73,23,AUDI 09,Hindi,,False,,,512,,2025-07-12T05:30:00,2025-07-12T09:18:00
13110,73,58,AUDI 09,Hindi,,False,,,512,,2025-07-11T13:30:00,2025-07-11T16:13:00
13414,73,47,AUDI 09,Hindi,,False,,,512,,2025-07-26T16:30:00,2025-07-26T20:09:00
34382,104,104,SCREEN 1,Tamil,,False,,,282,,2025-07-07T04:00:00,2025-07-07T06:35:00
25247,73,65,AUDI 09,Hindi,,False,,,512,,2025-07-20T16:30:00,2025-07-20T19:40:00
27267,73,58,AUDI 09,Hindi,,False,,,512,,2025-08-03T11:30:00,2025-08-03T14:59:00
22387,73,58,AUDI 09,Hindi,,False,,,512,,2025-08-02T16:30:00,2025-08-02T19:44:00
