movieId,theatreId,totalSeats,availableSeats,screenName,language,startTime,endTime,format,availability
161358,1036213,16,16,Screen 3,,2025-08-16T10:00:00,2025-08-16T10:25:00,2D,16
161358,1036213,15,15,Screen 2,,2025-08-16T05:00:00,2025-08-16T05:25:00,2D,15
161358,1036213,15,15,Screen 1,,2025-08-16T14:10:00,2025-08-16T14:35:00,2D,15
161358,1036213,15,15,Screen 2,,2025-08-16T08:15:00,2025-08-16T08:40:00,2D,15
161358,1036213,15,15,Screen 1,,2025-08-16T17:20:00,2025-08-16T17:45:00,2D,15
161358,1036213,28,28,Screen 5,,2025-08-16T10:30:00,2025-08-16T10:55:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-16T13:45:00,2025-08-16T14:10:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-16T04:00:00,2025-08-16T04:25:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-16T07:15:00,2025-08-16T07:40:00,2D,28
161358,10940,352,220,Screen3,,2025-08-16T07:00:00,2025-08-16T06:30:00,2D,220
161358,10940,352,113,Screen2,,2025-08-16T13:15:00,2025-08-16T12:45:00,2D,113
161358,10940,350,162,Screen1,,2025-08-16T09:45:00,2025-08-16T09:15:00,2D,162
161358,10940,352,263,Screen3,,2025-08-16T03:45:00,2025-08-16T03:15:00,2D,263
161358,10940,352,119,Screen3,,2025-08-16T16:45:00,2025-08-16T16:15:00,2D,119
161358,1050668,339,43,GowriShankar,,2025-08-16T12:00:00,2025-08-16T12:00:00,2D,43
161358,1050668,339,37,GowriShankar,,2025-08-16T15:00:00,2025-08-16T15:00:00,2D,37
161358,925,248,143,SCREEN 1,,2025-08-16T08:50:00,2025-08-16T08:50:00,2D,143
161358,925,248,221,SCREEN 1,,2025-08-16T05:10:00,2025-08-16T05:10:00,2D,221
161358,925,248,143,SCREEN 1,,2025-08-16T12:30:00,2025-08-16T12:30:00,2D,143
161358,925,248,163,SCREEN 1,,2025-08-16T16:10:00,2025-08-16T16:10:00,2D,163
161358,925,206,172,SCREEN 2,,2025-08-16T06:05:00,2025-08-16T06:05:00,2D,172
161358,128,274,258,AUDI 4,,2025-08-17T06:00:00,2025-08-17T06:00:00,2D,258
161358,128,274,256,AUDI 4,,2025-08-17T09:40:00,2025-08-17T09:40:00,2D,256
161358,128,274,256,AUDI 4,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,256
161358,128,274,264,AUDI 4,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,264
161358,128,154,141,AUDI 3,,2025-08-17T05:20:00,2025-08-17T05:20:00,2D,141
161358,128,154,134,AUDI 3,,2025-08-17T12:40:00,2025-08-17T12:40:00,2D,134
161358,128,142,132,AUDI 8,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,132
161358,128,274,264,AUDI 4,,2025-08-17T02:20:00,2025-08-17T02:20:00,2D,264
161358,56450,277,215,MACRO XE,,2025-08-17T09:40:00,2025-08-17T09:40:00,2D,215
161358,56450,277,247,MACRO XE,,2025-08-17T06:00:00,2025-08-17T06:00:00,2D,247
161358,56450,240,230,SCREEN 07,,2025-08-17T16:05:00,2025-08-17T16:05:00,2D,230
161358,56450,240,225,SCREEN 07,,2025-08-17T08:45:00,2025-08-17T08:45:00,2D,225
161358,56450,135,101,SCREEN 01,,2025-08-17T12:35:00,2025-08-17T12:35:00,2D,101
161358,56450,135,113,SCREEN 01,,2025-08-17T05:35:00,2025-08-17T05:35:00,2D,113
161358,56450,277,260,MACRO XE,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,260
161358,56450,277,267,MACRO XE,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,267
161358,56451,94,88,SCREEN 01,,2025-08-17T03:30:00,2025-08-17T03:30:00,2D,88
161358,56451,84,78,SCREEN 03,,2025-08-17T16:40:00,2025-08-17T16:40:00,2D,78
161358,56451,84,69,SCREEN 03,,2025-08-17T05:40:00,2025-08-17T05:40:00,2D,69
161358,56451,84,69,SCREEN 03,,2025-08-17T13:00:00,2025-08-17T13:00:00,2D,69
161358,579,1064,104,Goverdhan,,2025-08-17T10:45:00,2025-08-17T10:15:00,2D,104
161358,579,1064,104,Goverdhan,,2025-08-17T13:45:00,2025-08-17T13:15:00,2D,104
161358,579,1064,104,Goverdhan,,2025-08-17T16:45:00,2025-08-17T16:15:00,2D,104
161358,9637,226,209,AUDI 6,,2025-08-17T05:15:00,2025-08-17T05:15:00,2D,209
161358,9637,226,200,AUDI 6,,2025-08-17T12:35:00,2025-08-17T12:35:00,2D,200
161358,9637,226,202,AUDI 6,,2025-08-17T08:55:00,2025-08-17T08:55:00,2D,202
161358,9637,226,216,AUDI 6,,2025-08-17T16:15:00,2025-08-17T16:15:00,2D,216
161358,9637,159,118,AUDI 2,,2025-08-17T09:40:00,2025-08-17T09:40:00,2D,118
161358,9637,159,147,AUDI 2,,2025-08-17T06:00:00,2025-08-17T06:00:00,2D,147
161358,9637,159,149,AUDI 2,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,149
161358,9637,159,147,AUDI 2,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,147
161358,1039754,210,208,AUDI 4,,2025-08-17T06:45:00,2025-08-17T07:10:00,2D,208
161358,1039754,210,210,AUDI 4,,2025-08-17T03:30:00,2025-08-17T03:55:00,2D,210
161358,1039754,210,210,AUDI 4,,2025-08-17T13:15:00,2025-08-17T13:40:00,2D,210
161358,1039754,210,208,AUDI 4,,2025-08-17T10:00:00,2025-08-17T10:25:00,2D,208
161358,1039754,210,210,AUDI 4,,2025-08-17T16:30:00,2025-08-17T16:55:00,2D,210
161358,9710,100,15,Audi-1,,2025-08-17T08:30:00,2025-08-17T08:00:00,2D,15
161358,9710,100,20,Audi-1,,2025-08-17T15:30:00,2025-08-17T15:00:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-17T05:00:00,2025-08-17T04:30:00,2D,20
161358,9710,100,13,Audi-1,,2025-08-17T12:00:00,2025-08-17T11:30:00,2D,13
161358,9487,290,250,Screen 2,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,250
161358,52080,227,227,SCREEN 5,,2025-08-17T03:00:00,2025-08-17T03:45:00,2D,227
161358,52080,227,224,SCREEN 5,,2025-08-17T06:30:00,2025-08-17T07:15:00,2D,224
161358,52080,227,227,SCREEN 5,,2025-08-17T09:55:00,2025-08-17T10:40:00,2D,227
161358,52080,227,226,SCREEN 5,,2025-08-17T13:20:00,2025-08-17T14:05:00,2D,226
161358,52080,227,227,SCREEN 5,,2025-08-17T16:45:00,2025-08-17T17:30:00,2D,227
161358,1025661,738,234,Balaji Theatre,,2025-08-17T07:30:00,2025-08-17T07:00:00,2D,234
161358,1025661,738,228,Balaji Theatre,,2025-08-17T16:45:00,2025-08-17T16:15:00,2D,228
161358,1025661,738,226,Balaji Theatre,,2025-08-17T10:45:00,2025-08-17T10:15:00,2D,226
161358,115,147,137,AUDI 04,,2025-08-17T02:30:00,2025-08-17T02:30:00,2D,137
161358,115,248,219,AUDI 06,,2025-08-17T05:10:00,2025-08-17T05:10:00,2D,219
161358,115,248,189,AUDI 06,,2025-08-17T08:50:00,2025-08-17T08:50:00,2D,189
161358,115,147,87,AUDI 04,,2025-08-17T09:40:00,2025-08-17T09:40:00,2D,87
161358,115,248,202,AUDI 06,,2025-08-17T12:30:00,2025-08-17T12:30:00,2D,202
161358,115,248,232,AUDI 06,,2025-08-17T16:10:00,2025-08-17T16:10:00,2D,232
161358,115,147,137,AUDI 04,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,137
161358,7508,137,55,AUDI04,,2025-08-17T09:15:00,2025-08-17T09:15:00,2D,55
161358,7508,138,45,AUDI10,,2025-08-17T09:35:00,2025-08-17T09:35:00,2D,45
161358,7508,137,66,AUDI04,,2025-08-17T05:35:00,2025-08-17T05:35:00,2D,66
161358,7508,138,127,AUDI10,,2025-08-17T02:30:00,2025-08-17T02:30:00,2D,127
161358,7508,137,115,AUDI04,,2025-08-17T16:35:00,2025-08-17T16:35:00,2D,115
161358,7508,142,98,AUDI07,,2025-08-17T04:05:00,2025-08-17T04:05:00,2D,98
161358,7508,96,86,4DX,,2025-08-17T02:15:00,2025-08-17T02:15:00,4DX-2D,86
161358,7508,96,82,4DX,,2025-08-17T17:00:00,2025-08-17T17:00:00,4DX-2D,82
161358,7508,240,190,IMAX,,2025-08-17T13:20:00,2025-08-17T13:20:00,IMAX 2D,190
161358,7508,240,225,IMAX,,2025-08-17T17:00:00,2025-08-17T17:00:00,IMAX 2D,225
161358,7508,240,171,IMAX,,2025-08-17T06:05:00,2025-08-17T06:05:00,IMAX 2D,171
161358,7508,240,230,IMAX,,2025-08-17T02:40:00,2025-08-17T02:40:00,IMAX 2D,230
161358,47384,995,113,Abhinay,,2025-08-17T04:30:00,2025-08-17T04:00:00,2D,113
161358,47384,995,112,Abhinay,,2025-08-17T13:45:00,2025-08-17T13:15:00,2D,112
161358,47384,995,113,Abhinay,,2025-08-17T17:00:00,2025-08-17T16:30:00,2D,113
161358,47384,995,113,Abhinay,,2025-08-17T07:30:00,2025-08-17T07:00:00,2D,113
161358,47384,995,113,Abhinay,,2025-08-17T10:30:00,2025-08-17T10:00:00,2D,113
161358,1036213,28,28,Screen 5,,2025-08-17T13:45:00,2025-08-17T14:10:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-17T17:00:00,2025-08-17T17:25:00,2D,28
161358,1036213,16,7,Screen 3,,2025-08-17T10:00:00,2025-08-17T10:25:00,2D,7
161358,1036213,15,15,Screen 2,,2025-08-17T05:00:00,2025-08-17T05:25:00,2D,15
161358,1036213,15,15,Screen 1,,2025-08-17T14:10:00,2025-08-17T14:35:00,2D,15
161358,1036213,15,15,Screen 2,,2025-08-17T08:15:00,2025-08-17T08:40:00,2D,15
161358,1036213,15,15,Screen 1,,2025-08-17T17:20:00,2025-08-17T17:45:00,2D,15
161358,1036213,28,28,Screen 5,,2025-08-17T10:30:00,2025-08-17T10:55:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-17T04:00:00,2025-08-17T04:25:00,2D,28
161358,1036213,28,28,Screen 5,,2025-08-17T07:15:00,2025-08-17T07:40:00,2D,28
161358,10940,352,251,Screen2,,2025-08-17T13:15:00,2025-08-17T12:45:00,2D,251
161358,10940,352,265,Screen3,,2025-08-17T16:45:00,2025-08-17T16:15:00,2D,265
161358,10940,352,272,Screen3,,2025-08-17T03:45:00,2025-08-17T03:15:00,2D,272
161358,10940,352,248,Screen3,,2025-08-17T07:00:00,2025-08-17T06:30:00,2D,248
161358,10940,350,234,Screen1,,2025-08-17T09:45:00,2025-08-17T09:15:00,2D,234
161358,1050668,339,45,GowriShankar,,2025-08-17T15:00:00,2025-08-17T15:00:00,2D,45
161358,1050668,339,45,GowriShankar,,2025-08-17T12:00:00,2025-08-17T12:00:00,2D,45
161358,925,206,190,SCREEN 2,,2025-08-17T06:05:00,2025-08-17T06:05:00,2D,190
161358,925,248,202,SCREEN 1,,2025-08-17T12:30:00,2025-08-17T12:30:00,2D,202
161358,925,248,234,SCREEN 1,,2025-08-17T16:10:00,2025-08-17T16:10:00,2D,234
161358,925,248,226,SCREEN 1,,2025-08-17T05:10:00,2025-08-17T05:10:00,2D,226
161358,925,248,197,SCREEN 1,,2025-08-17T08:50:00,2025-08-17T08:50:00,2D,197
161358,128,154,144,AUDI 3,,2025-08-18T12:05:00,2025-08-18T12:05:00,2D,144
161358,128,154,142,AUDI 3,,2025-08-18T04:45:00,2025-08-18T04:45:00,2D,142
161358,128,139,129,AUDI 5,,2025-08-18T12:50:00,2025-08-18T12:50:00,2D,129
161358,128,139,127,AUDI 5,,2025-08-18T16:30:00,2025-08-18T16:30:00,2D,127
161358,128,139,129,AUDI 5,,2025-08-18T05:30:00,2025-08-18T05:30:00,2D,129
161358,128,139,129,AUDI 5,,2025-08-18T09:10:00,2025-08-18T09:10:00,2D,129
161358,9710,100,17,Audi-1,,2025-08-18T15:30:00,2025-08-18T15:00:00,2D,17
161358,9710,100,20,Audi-1,,2025-08-18T05:00:00,2025-08-18T04:30:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-18T08:30:00,2025-08-18T08:00:00,2D,20
161358,9710,100,19,Audi-1,,2025-08-18T12:00:00,2025-08-18T11:30:00,2D,19
161358,9710,100,18,Audi-1,,2025-08-19T15:30:00,2025-08-19T15:00:00,2D,18
161358,9710,100,20,Audi-1,,2025-08-19T08:30:00,2025-08-19T08:00:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-19T12:00:00,2025-08-19T11:30:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-19T05:00:00,2025-08-19T04:30:00,2D,20
161358,128,154,144,AUDI 3,,2025-08-20T04:45:00,2025-08-20T04:45:00,2D,144
161358,128,139,129,AUDI 5,,2025-08-20T05:30:00,2025-08-20T05:30:00,2D,129
161358,128,139,129,AUDI 5,,2025-08-20T09:10:00,2025-08-20T09:10:00,2D,129
161358,128,139,129,AUDI 5,,2025-08-20T12:50:00,2025-08-20T12:50:00,2D,129
161358,128,154,144,AUDI 3,,2025-08-20T12:05:00,2025-08-20T12:05:00,2D,144
161358,128,139,129,AUDI 5,,2025-08-20T16:30:00,2025-08-20T16:30:00,2D,129
161358,9710,100,20,Audi-1,,2025-08-20T05:00:00,2025-08-20T04:30:00,2D,20
161358,9710,100,18,Audi-1,,2025-08-20T15:30:00,2025-08-20T15:00:00,2D,18
161358,9710,100,20,Audi-1,,2025-08-20T08:30:00,2025-08-20T08:00:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-20T12:00:00,2025-08-20T11:30:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-21T05:00:00,2025-08-21T04:30:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-21T15:30:00,2025-08-21T15:00:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-21T08:30:00,2025-08-21T08:00:00,2D,20
161358,9710,100,20,Audi-1,,2025-08-21T12:00:00,2025-08-21T11:30:00,2D,20
161358,128,154,102,AUDI 3,,2025-08-15T16:20:00,2025-08-15T16:20:00,2D,102
161358,128,142,126,AUDI 8,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,126
161358,1039754,201,151,AUDI 2,,2025-08-15T16:45:00,2025-08-15T17:10:00,2D,151
161358,1049238,505,99,Vaibhav Cinemas,,2025-08-15T16:30:00,2025-08-15T16:30:00,2D,99
161358,9097,774,196,Screen1,,2025-08-15T16:45:00,2025-08-15T16:25:00,2D,196
161358,9710,120,9,AUDI-2,,2025-08-15T16:30:00,2025-08-15T16:00:00,2D,9
161358,1041377,715,80,Roopa,,2025-08-15T16:30:00,2025-08-15T17:15:00,2D,80
161358,9487,290,93,Screen 2,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,93
161358,7508,240,130,IMAX,,2025-08-15T17:00:00,2025-08-15T17:00:00,IMAX 2D,130
161358,1011225,500,1,Srinivasa,,2025-08-15T16:45:00,2025-08-15T15:45:00,2D,1
161358,47385,894,112,Bhumika,,2025-08-15T17:00:00,2025-08-15T16:30:00,2D,112
161358,1036213,15,6,Screen 2,,2025-08-15T16:00:00,2025-08-15T16:25:00,2D,6
161358,10940,350,15,Screen1,,2025-08-15T16:15:00,2025-08-15T15:45:00,2D,15
161358,1042226,756,136,Sandhya 4K,,2025-08-15T17:00:00,2025-08-15T16:45:00,2D,136
161358,128,154,141,AUDI 3,,2025-08-16T09:00:00,2025-08-16T09:00:00,2D,141
161358,128,154,144,AUDI 3,,2025-08-16T16:20:00,2025-08-16T16:20:00,2D,144
161358,128,142,132,AUDI 8,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,132
161358,128,142,132,AUDI 8,,2025-08-16T09:40:00,2025-08-16T09:40:00,2D,132
161358,56450,240,200,SCREEN 07,,2025-08-16T12:25:00,2025-08-16T12:25:00,2D,200
161358,56450,240,202,SCREEN 07,,2025-08-16T05:05:00,2025-08-16T05:05:00,2D,202
161358,56451,84,76,SCREEN 03,,2025-08-16T09:20:00,2025-08-16T09:20:00,2D,76
161358,579,1064,104,Goverdhan,,2025-08-16T04:45:00,2025-08-16T04:15:00,2D,104
161358,579,1064,104,Goverdhan,,2025-08-16T07:45:00,2025-08-16T07:15:00,2D,104
161358,1039754,201,199,AUDI 2,,2025-08-16T05:00:00,2025-08-16T05:25:00,2D,199
161358,1039754,201,201,AUDI 2,,2025-08-16T16:45:00,2025-08-16T17:10:00,2D,201
161358,1054709,618,426,Sri Narayani,,2025-08-16T04:30:00,2025-08-16T04:30:00,2D,426
161358,1054709,618,426,Sri Narayani,,2025-08-16T10:30:00,2025-08-16T10:30:00,2D,426
161358,1054709,618,426,Sri Narayani,,2025-08-16T13:45:00,2025-08-16T13:45:00,2D,426
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-16T13:30:00,2025-08-16T13:30:00,2D,101
161358,1049238,505,98,Vaibhav Cinemas,,2025-08-16T04:30:00,2025-08-16T04:30:00,2D,98
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-16T16:30:00,2025-08-16T16:30:00,2D,101
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-16T07:45:00,2025-08-16T07:45:00,2D,101
161358,9097,774,262,Screen1,,2025-08-16T10:30:00,2025-08-16T10:10:00,2D,262
161358,9097,774,262,Screen1,,2025-08-16T07:30:00,2025-08-16T07:10:00,2D,262
161358,9097,774,261,Screen1,,2025-08-16T13:30:00,2025-08-16T13:10:00,2D,261
161358,9097,774,262,Screen1,,2025-08-16T16:30:00,2025-08-16T16:10:00,2D,262
161358,9097,774,262,Screen1,,2025-08-16T04:10:00,2025-08-16T03:50:00,2D,262
161358,9710,120,20,AUDI-2,,2025-08-16T10:30:00,2025-08-16T10:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-16T16:30:00,2025-08-16T16:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-16T04:30:00,2025-08-16T04:00:00,2D,20
161358,1041377,715,80,Roopa,,2025-08-16T16:30:00,2025-08-16T17:15:00,2D,80
161358,1041377,715,80,Roopa,,2025-08-16T05:00:00,2025-08-16T05:45:00,2D,80
161358,9487,290,245,Screen 2,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,245
161358,9487,290,259,Screen 2,,2025-08-16T04:00:00,2025-08-16T04:00:00,2D,259
161358,52080,196,193,SCREEN 2,,2025-08-16T10:00:00,2025-08-16T10:45:00,2D,193
161358,52080,179,179,SCREEN 1,,2025-08-16T13:05:00,2025-08-16T13:50:00,2D,179
161358,52080,179,179,SCREEN 1,,2025-08-16T07:00:00,2025-08-16T07:45:00,2D,179
161358,1025661,738,235,Balaji Theatre,,2025-08-16T04:15:00,2025-08-16T03:45:00,2D,235
161358,115,116,103,AUDI 03,,2025-08-16T02:30:00,2025-08-16T02:30:00,2D,103
161358,115,147,107,AUDI 04,,2025-08-16T06:00:00,2025-08-16T06:00:00,2D,107
161358,115,147,86,AUDI 04,,2025-08-16T13:20:00,2025-08-16T13:20:00,2D,86
161358,7508,240,190,IMAX,,2025-08-16T09:40:00,2025-08-16T09:40:00,IMAX 2D,190
161358,7508,138,60,AUDI10,,2025-08-16T05:55:00,2025-08-16T05:55:00,2D,60
161358,7508,96,74,4DX,,2025-08-16T13:15:00,2025-08-16T13:15:00,4DX-2D,74
161358,7508,96,88,4DX,,2025-08-16T02:15:00,2025-08-16T02:15:00,4DX-2D,88
161358,1011225,500,42,Srinivasa,,2025-08-16T10:20:00,2025-08-16T09:20:00,2D,42
161358,1011225,500,61,Srinivasa,,2025-08-16T16:45:00,2025-08-16T15:45:00,2D,61
161358,1036213,15,15,Screen 2,,2025-08-16T16:00:00,2025-08-16T16:25:00,2D,15
161358,1403,773,61,Akash,,2025-08-16T04:30:00,2025-08-16T04:00:00,2D,61
161358,1403,773,61,Akash,,2025-08-16T07:45:00,2025-08-16T07:15:00,2D,61
161358,10940,352,173,Screen4,,2025-08-16T07:15:00,2025-08-16T06:45:00,2D,173
161358,10940,89,34,Screen6,,2025-08-16T06:15:00,2025-08-16T05:45:00,2D,34
161358,10940,352,117,Screen4,,2025-08-16T10:30:00,2025-08-16T10:00:00,2D,117
161358,10940,350,181,Screen1,,2025-08-16T16:15:00,2025-08-16T15:45:00,2D,181
161358,10940,352,206,Screen2,,2025-08-16T03:30:00,2025-08-16T03:00:00,2D,206
161358,10940,352,177,Screen3,,2025-08-16T13:30:00,2025-08-16T13:00:00,2D,177
161358,10940,89,77,Screen5,,2025-08-16T01:30:00,2025-08-16T01:00:00,2D,77
161358,10940,89,46,Screen6,,2025-08-16T12:45:00,2025-08-16T12:15:00,2D,46
161358,1050668,339,45,GowriShankar,,2025-08-16T05:00:00,2025-08-16T05:00:00,2D,45
161358,1050668,339,29,GowriShankar,,2025-08-16T08:00:00,2025-08-16T08:00:00,2D,29
161358,925,206,157,SCREEN 2,,2025-08-16T13:20:00,2025-08-16T13:20:00,2D,157
161358,1042226,756,689,Sandhya 4K,,2025-08-16T03:50:00,2025-08-16T03:35:00,2D,689
161358,1042226,756,643,Sandhya 4K,,2025-08-16T17:00:00,2025-08-16T16:45:00,2D,643
161358,128,154,144,AUDI 3,,2025-08-17T16:20:00,2025-08-17T16:20:00,2D,144
161358,128,154,144,AUDI 3,,2025-08-17T09:00:00,2025-08-17T09:00:00,2D,144
161358,128,142,132,AUDI 8,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,132
161358,128,142,125,AUDI 8,,2025-08-17T09:40:00,2025-08-17T09:40:00,2D,125
161358,56450,240,208,SCREEN 07,,2025-08-17T12:25:00,2025-08-17T12:25:00,2D,208
161358,56450,240,218,SCREEN 07,,2025-08-17T05:05:00,2025-08-17T05:05:00,2D,218
161358,56451,84,72,SCREEN 03,,2025-08-17T09:20:00,2025-08-17T09:20:00,2D,72
161358,579,1064,104,Goverdhan,,2025-08-17T04:45:00,2025-08-17T04:15:00,2D,104
161358,579,1064,104,Goverdhan,,2025-08-17T07:45:00,2025-08-17T07:15:00,2D,104
161358,1039754,201,201,AUDI 2,,2025-08-17T05:00:00,2025-08-17T05:25:00,2D,201
161358,1039754,201,201,AUDI 2,,2025-08-17T16:45:00,2025-08-17T17:10:00,2D,201
161358,1054709,618,426,Sri Narayani,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,426
161358,1054709,618,426,Sri Narayani,,2025-08-17T10:30:00,2025-08-17T10:30:00,2D,426
161358,1054709,618,426,Sri Narayani,,2025-08-17T04:30:00,2025-08-17T04:30:00,2D,426
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-17T04:30:00,2025-08-17T04:30:00,2D,101
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-17T13:30:00,2025-08-17T13:30:00,2D,101
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-17T16:30:00,2025-08-17T16:30:00,2D,101
161358,1049238,505,101,Vaibhav Cinemas,,2025-08-17T07:45:00,2025-08-17T07:45:00,2D,101
161358,9097,774,262,Screen1,,2025-08-17T04:10:00,2025-08-17T03:50:00,2D,262
161358,9097,774,262,Screen1,,2025-08-17T10:30:00,2025-08-17T10:10:00,2D,262
161358,9097,774,262,Screen1,,2025-08-17T13:30:00,2025-08-17T13:10:00,2D,262
161358,9097,774,260,Screen1,,2025-08-17T16:30:00,2025-08-17T16:10:00,2D,260
161358,9097,774,262,Screen1,,2025-08-17T07:30:00,2025-08-17T07:10:00,2D,262
161358,9710,120,20,AUDI-2,,2025-08-17T04:30:00,2025-08-17T04:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-17T10:30:00,2025-08-17T10:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-17T16:30:00,2025-08-17T16:00:00,2D,20
161358,1041377,715,80,Roopa,,2025-08-17T16:30:00,2025-08-17T17:15:00,2D,80
161358,1041377,715,77,Roopa,,2025-08-17T05:00:00,2025-08-17T05:45:00,2D,77
161358,9487,290,272,Screen 2,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,272
161358,9487,290,272,Screen 2,,2025-08-17T04:00:00,2025-08-17T04:00:00,2D,272
161358,52080,179,179,SCREEN 1,,2025-08-17T07:00:00,2025-08-17T07:45:00,2D,179
161358,52080,179,179,SCREEN 1,,2025-08-17T13:05:00,2025-08-17T13:50:00,2D,179
161358,52080,196,196,SCREEN 2,,2025-08-17T10:00:00,2025-08-17T10:45:00,2D,196
161358,1025661,738,235,Balaji Theatre,,2025-08-17T04:15:00,2025-08-17T03:45:00,2D,235
161358,115,116,106,AUDI 03,,2025-08-17T02:30:00,2025-08-17T02:30:00,2D,106
161358,115,147,129,AUDI 04,,2025-08-17T06:00:00,2025-08-17T06:00:00,2D,129
161358,115,147,130,AUDI 04,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,130
161358,7508,240,206,IMAX,,2025-08-17T09:40:00,2025-08-17T09:40:00,IMAX 2D,206
161358,7508,138,112,AUDI10,,2025-08-17T05:55:00,2025-08-17T05:55:00,2D,112
161358,7508,96,82,4DX,,2025-08-17T05:55:00,2025-08-17T05:55:00,4DX-2D,82
161358,7508,96,82,4DX,,2025-08-17T13:10:00,2025-08-17T13:10:00,4DX-2D,82
161358,1011225,500,72,Srinivasa,,2025-08-17T16:45:00,2025-08-17T15:45:00,2D,72
161358,1011225,500,72,Srinivasa,,2025-08-17T10:20:00,2025-08-17T09:20:00,2D,72
161358,1036213,15,15,Screen 2,,2025-08-17T16:00:00,2025-08-17T16:25:00,2D,15
161358,1403,773,61,Akash,,2025-08-17T04:30:00,2025-08-17T04:00:00,2D,61
161358,1403,773,59,Akash,,2025-08-17T07:45:00,2025-08-17T07:15:00,2D,59
161358,10940,89,60,Screen6,,2025-08-17T06:15:00,2025-08-17T05:45:00,2D,60
161358,10940,350,275,Screen1,,2025-08-17T16:15:00,2025-08-17T15:45:00,2D,275
161358,10940,352,269,Screen3,,2025-08-17T13:30:00,2025-08-17T13:00:00,2D,269
161358,10940,352,239,Screen4,,2025-08-17T10:30:00,2025-08-17T10:00:00,2D,239
161358,10940,352,273,Screen2,,2025-08-17T03:30:00,2025-08-17T03:00:00,2D,273
161358,10940,89,72,Screen6,,2025-08-17T12:45:00,2025-08-17T12:15:00,2D,72
161358,10940,352,263,Screen4,,2025-08-17T07:15:00,2025-08-17T06:45:00,2D,263
161358,1050668,339,45,GowriShankar,,2025-08-17T08:00:00,2025-08-17T08:00:00,2D,45
161358,1050668,339,45,GowriShankar,,2025-08-17T05:00:00,2025-08-17T05:00:00,2D,45
161358,925,206,185,SCREEN 2,,2025-08-17T13:20:00,2025-08-17T13:20:00,2D,185
161358,1042226,756,689,Sandhya 4K,,2025-08-17T17:00:00,2025-08-17T16:45:00,2D,689
161358,1042226,756,725,Sandhya 4K,,2025-08-17T03:50:00,2025-08-17T03:35:00,2D,725
161358,128,154,144,AUDI 3,,2025-08-18T15:45:00,2025-08-18T15:45:00,2D,144
161358,128,154,144,AUDI 3,,2025-08-18T08:25:00,2025-08-18T08:25:00,2D,144
161358,128,142,132,AUDI 8,,2025-08-18T12:45:00,2025-08-18T12:45:00,2D,132
161358,128,142,132,AUDI 8,,2025-08-18T16:25:00,2025-08-18T16:25:00,2D,132
161358,128,142,132,AUDI 8,,2025-08-18T09:05:00,2025-08-18T09:05:00,2D,132
161358,1403,773,61,Akash,,2025-08-18T07:45:00,2025-08-18T07:15:00,2D,61
161358,1403,773,61,Akash,,2025-08-18T04:30:00,2025-08-18T04:00:00,2D,61
161358,9710,120,20,AUDI-2,,2025-08-18T05:00:00,2025-08-18T04:30:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-18T08:30:00,2025-08-18T08:00:00,2D,20
161358,9710,120,20,AUDI-2,,2025-08-18T15:30:00,2025-08-18T15:00:00,2D,20
